area,majoraxislength,minoraxislength,eccentricity,convexarea,equivdiameter,extent,perimeter,roundness,aspectration,class,clusters
5787,138.343,54.601,0.919,5993,85.838,0.526,329.263,0.671,2.534,jasmine,3
5337,132.254,52.195,0.919,5477,82.433,0.588,306.245,0.715,2.534,jasmine,3
5781,138.067,54.485,0.919,5916,85.794,0.707,317.252,0.722,2.534,jasmine,3
6182,141.893,55.99,0.919,6307,88.72,0.552,326.948,0.727,2.534,jasmine,3
5033,128.64,50.761,0.919,5154,80.051,0.529,292.47,0.739,2.534,jasmine,3
6521,146.574,57.835,0.919,6686,91.12,0.789,341.309,0.703,2.534,jasmine,0
5377,133.46,52.658,0.919,5549,82.742,0.752,307.642,0.714,2.534,jasmine,3
5221,131.247,51.782,0.919,5373,81.533,0.518,304.29,0.709,2.535,jasmine,3
5470,134.009,52.855,0.919,5590,83.454,0.673,308.99,0.72,2.535,jasmine,3
4952,128.2,50.56,0.919,5095,79.405,0.517,295.917,0.711,2.536,jasmine,3
6735,149.851,59.078,0.919,7015,92.603,0.497,360.65,0.651,2.536,jasmine,0
6283,144.978,57.132,0.919,6507,89.441,0.615,343.088,0.671,2.538,jasmine,0
6633,147.24,58.013,0.919,6782,91.899,0.617,338.325,0.728,2.538,jasmine,0
5913,139.862,55.1,0.919,6065,86.768,0.517,322.896,0.713,2.538,jasmine,3
5409,133.909,52.745,0.919,5518,82.988,0.527,309.97,0.707,2.539,jasmine,3
5687,136.914,53.926,0.919,5815,85.094,0.566,313.019,0.729,2.539,jasmine,3
6699,148.729,58.565,0.919,7033,92.355,0.516,374.186,0.601,2.54,jasmine,0
6325,144.681,56.968,0.919,6509,89.74,0.793,343.799,0.672,2.54,jasmine,0
4923,128.31,50.521,0.919,5119,79.172,0.553,304.136,0.669,2.54,jasmine,3
4725,125.345,49.353,0.919,4849,77.563,0.727,289.431,0.709,2.54,jasmine,3
6369,145.452,57.266,0.919,6530,90.051,0.819,334.908,0.714,2.54,jasmine,3
5211,131.303,51.692,0.919,5336,81.455,0.576,302.97,0.713,2.54,jasmine,3
6048,141.412,55.657,0.919,6227,87.753,0.761,332.932,0.686,2.541,jasmine,3
5747,137.077,53.95,0.919,5947,85.541,0.686,332.057,0.655,2.541,jasmine,3
7281,155.095,61.037,0.919,7491,96.283,0.513,361.198,0.701,2.541,jasmine,0
6524,147.121,57.897,0.919,6731,91.141,0.538,352.146,0.661,2.541,jasmine,0
5046,128.475,50.547,0.919,5148,80.155,0.633,292.342,0.742,2.542,jasmine,3
6283,144.504,56.843,0.919,6570,89.441,0.514,352.023,0.637,2.542,jasmine,0
4963,127.687,50.216,0.919,5123,79.493,0.563,296.033,0.712,2.543,jasmine,3
5953,140.251,55.154,0.919,6105,87.061,0.793,326.341,0.702,2.543,jasmine,3
5412,134.039,52.706,0.919,5567,83.011,0.729,312.257,0.697,2.543,jasmine,3
6548,147.333,57.925,0.919,6715,91.308,0.763,340.665,0.709,2.544,jasmine,0
5266,131.928,51.864,0.919,5340,81.883,0.885,301.074,0.73,2.544,jasmine,3
4878,126.998,49.922,0.919,5006,78.809,0.561,289.565,0.731,2.544,jasmine,3
6876,151.71,59.635,0.92,7111,93.567,0.566,355.346,0.684,2.544,jasmine,0
5131,130.42,51.258,0.92,5241,80.827,0.818,301.033,0.712,2.544,jasmine,3
5998,140.603,55.257,0.92,6140,87.389,0.557,322.976,0.723,2.545,jasmine,3
6045,141.211,55.488,0.92,6168,87.731,0.658,323.339,0.727,2.545,jasmine,3
5180,130.407,51.236,0.92,5319,81.212,0.791,302.027,0.714,2.545,jasmine,3
5508,135.123,53.087,0.92,5634,83.744,0.52,311.896,0.712,2.545,jasmine,3
5322,132.724,52.143,0.92,5462,82.318,0.519,305.918,0.715,2.545,jasmine,3
6356,145.387,57.115,0.92,6546,89.959,0.709,340.077,0.691,2.545,jasmine,0
6145,142.509,55.972,0.92,6299,88.454,0.675,330.501,0.707,2.546,jasmine,3
6922,151.294,59.413,0.92,7128,93.88,0.593,354.006,0.694,2.546,jasmine,0
7134,153.537,60.294,0.92,7351,95.306,0.635,361.415,0.686,2.546,jasmine,0
5362,132.881,52.178,0.92,5492,82.626,0.584,304.608,0.726,2.547,jasmine,3
6607,148.146,58.163,0.92,6770,91.719,0.661,338.705,0.724,2.547,jasmine,0
5910,139.368,54.712,0.92,6032,86.746,0.808,322.685,0.713,2.547,jasmine,3
5694,137.36,53.912,0.92,5864,85.146,0.568,319.975,0.699,2.548,jasmine,3
4773,126.26,49.554,0.92,4948,77.956,0.618,293.375,0.697,2.548,jasmine,3
5436,134.921,52.94,0.92,5675,83.195,0.543,312.292,0.7,2.549,jasmine,3
6334,144.406,56.651,0.92,6550,89.804,0.564,338.235,0.696,2.549,jasmine,3
5502,134.346,52.705,0.92,5593,83.698,0.544,305.19,0.742,2.549,jasmine,3
6649,148.94,58.427,0.92,6925,92.01,0.536,354.337,0.665,2.549,jasmine,0
5665,136.959,53.718,0.92,5807,84.929,0.777,314.696,0.719,2.55,jasmine,3
6884,150.571,59.055,0.92,7002,93.621,0.802,344.973,0.727,2.55,jasmine,0
6864,150.245,58.918,0.92,7026,93.485,0.524,347.172,0.716,2.55,jasmine,0
6390,145.963,57.237,0.92,6615,90.2,0.521,340.52,0.693,2.55,jasmine,0
6600,148.21,58.118,0.92,6850,91.67,0.624,358.182,0.646,2.55,jasmine,0
5912,140.09,54.933,0.92,6067,86.761,0.57,317.22,0.738,2.55,jasmine,3
5435,134.395,52.682,0.92,5607,83.187,0.525,311.995,0.702,2.551,jasmine,3
5718,137.835,54.027,0.92,5874,85.325,0.849,317.606,0.712,2.551,jasmine,3
5613,136.364,53.45,0.92,5780,84.538,0.557,318.817,0.694,2.551,jasmine,3
6082,142.499,55.843,0.92,6220,87.999,0.824,330.368,0.7,2.552,jasmine,3
6431,145.213,56.906,0.92,6519,90.489,0.851,329.962,0.742,2.552,jasmine,3
6204,143.438,56.194,0.92,6376,88.877,0.607,335.365,0.693,2.553,jasmine,3
6258,143.963,56.4,0.92,6414,89.263,0.571,333.447,0.707,2.553,jasmine,3
6196,143.452,56.189,0.92,6335,88.82,0.69,329.036,0.719,2.553,jasmine,3
6062,141.819,55.53,0.92,6265,87.854,0.523,341.097,0.655,2.554,jasmine,3
5711,137.794,53.947,0.92,5879,85.273,0.75,317.525,0.712,2.554,jasmine,3
5491,134.978,52.837,0.92,5668,83.614,0.574,318.914,0.678,2.555,jasmine,3
6961,152.009,59.503,0.92,7133,94.144,0.748,349.555,0.716,2.555,jasmine,0
6104,142.196,55.659,0.92,6334,88.158,0.614,337.283,0.674,2.555,jasmine,3
6594,147.5,57.735,0.92,6755,91.628,0.796,340.598,0.714,2.555,jasmine,0
5144,130.259,50.974,0.92,5313,80.929,0.623,305.186,0.694,2.555,jasmine,3
5461,134.68,52.696,0.92,5596,83.386,0.699,307.261,0.727,2.556,jasmine,3
5693,137.091,53.631,0.92,5861,85.138,0.674,316.02,0.716,2.556,jasmine,3
5118,129.745,50.756,0.92,5301,80.724,0.554,311.076,0.665,2.556,jasmine,3
5785,138.588,54.214,0.92,5946,85.824,0.521,316.959,0.724,2.556,jasmine,3
4649,125.824,49.215,0.92,4895,76.937,0.738,299.603,0.651,2.557,jasmine,3
7069,153.759,60.141,0.92,7329,94.871,0.491,367.696,0.657,2.557,jasmine,0
5932,140.996,55.14,0.92,6086,86.907,0.598,325.738,0.703,2.557,jasmine,3
5944,140.054,54.767,0.92,6094,86.995,0.634,323.852,0.712,2.557,jasmine,3
6681,148.706,58.144,0.92,6890,92.231,0.733,344.337,0.708,2.558,jasmine,0
6010,141.84,55.455,0.92,6205,87.477,0.801,324.082,0.719,2.558,jasmine,3
6103,142.265,55.605,0.92,6257,88.151,0.802,328.714,0.71,2.558,jasmine,3
5177,131.579,51.421,0.92,5314,81.188,0.784,301.96,0.713,2.559,jasmine,3
5218,131.936,51.555,0.92,5398,81.509,0.531,306.528,0.698,2.559,jasmine,3
5277,131.997,51.573,0.921,5402,81.969,0.601,304.715,0.714,2.559,jasmine,3
6281,144.64,56.509,0.921,6402,89.427,0.708,336.952,0.695,2.56,jasmine,3
6715,149.498,58.401,0.921,6863,92.465,0.599,344.172,0.712,2.56,jasmine,0
5661,137.138,53.564,0.921,5772,84.899,0.831,311.776,0.732,2.56,jasmine,3
5807,139.065,54.316,0.921,5948,85.987,0.523,320.581,0.71,2.56,jasmine,3
5722,137.864,53.843,0.921,5900,85.355,0.773,319.716,0.703,2.56,jasmine,3
6167,143.021,55.856,0.921,6301,88.612,0.662,330.948,0.708,2.561,jasmine,3
5716,137.624,53.735,0.921,5823,85.31,0.824,315.912,0.72,2.561,jasmine,3
6189,143.115,55.85,0.921,6353,88.77,0.541,330.678,0.711,2.562,jasmine,3
6500,147.038,57.376,0.921,6687,90.973,0.57,339.409,0.709,2.563,jasmine,0
5801,138.308,53.963,0.921,5960,85.942,0.547,323.3,0.697,2.563,jasmine,3
5324,132.981,51.86,0.921,5425,82.333,0.809,305.011,0.719,2.564,jasmine,3
5678,137.6,53.66,0.921,5813,85.026,0.732,316.243,0.713,2.564,jasmine,3
6363,145.595,56.777,0.921,6623,90.009,0.552,346.506,0.666,2.564,jasmine,0
6889,152.452,59.443,0.921,7152,93.655,0.66,355.187,0.686,2.565,jasmine,0
6588,147.876,57.65,0.921,6765,91.587,0.53,346.788,0.688,2.565,jasmine,0
6747,149.989,58.468,0.921,6916,92.685,0.701,345.792,0.709,2.565,jasmine,0
5764,138.212,53.876,0.921,5891,85.668,0.523,318.794,0.713,2.565,jasmine,3
6272,144.677,56.367,0.921,6435,89.363,0.551,334.464,0.705,2.567,jasmine,3
5725,137.238,53.46,0.921,5808,85.377,0.525,313.181,0.733,2.567,jasmine,3
6512,147.535,57.464,0.921,6685,91.057,0.805,338.754,0.713,2.567,jasmine,0
5118,129.569,50.464,0.921,5213,80.724,0.812,295.161,0.738,2.568,jasmine,3
6459,146.169,56.927,0.921,6690,90.685,0.548,354.238,0.647,2.568,jasmine,0
4725,125.388,48.831,0.921,4855,77.563,0.51,291.95,0.697,2.568,jasmine,3
7150,154.094,59.99,0.921,7378,95.413,0.516,371.492,0.651,2.569,jasmine,0
5294,132.831,51.711,0.921,5420,82.101,0.623,302.738,0.726,2.569,jasmine,3
5003,129.949,50.584,0.921,5126,79.812,0.678,299.098,0.703,2.569,jasmine,3
5330,133.911,52.124,0.921,5512,82.379,0.502,315.074,0.675,2.569,jasmine,3
5823,139.0,54.103,0.921,5933,86.105,0.636,316.193,0.732,2.569,jasmine,3
5317,133.599,51.999,0.921,5465,82.279,0.51,307.821,0.705,2.569,jasmine,3
6405,146.81,57.135,0.921,6660,90.306,0.726,348.506,0.663,2.57,jasmine,0
6115,143.281,55.756,0.921,6285,88.238,0.516,331.539,0.699,2.57,jasmine,3
5474,135.482,52.717,0.921,5663,83.485,0.496,311.7,0.708,2.57,jasmine,3
6348,144.934,56.395,0.921,6487,89.903,0.639,333.412,0.718,2.57,jasmine,3
4648,124.802,48.561,0.921,4780,76.929,0.762,285.858,0.715,2.57,jasmine,3
5781,138.441,53.859,0.921,5912,85.794,0.6,320.867,0.706,2.57,jasmine,3
6383,145.721,56.678,0.921,6536,90.15,0.666,337.324,0.705,2.571,jasmine,0
6244,144.203,56.085,0.921,6430,89.163,0.803,333.56,0.705,2.571,jasmine,3
6018,141.412,54.986,0.921,6172,87.535,0.666,322.975,0.725,2.572,jasmine,3
6111,142.192,55.285,0.921,6232,88.209,0.551,322.341,0.739,2.572,jasmine,3
5818,139.589,54.269,0.921,5985,86.068,0.74,321.469,0.707,2.572,jasmine,3
4617,124.357,48.345,0.921,4767,76.672,0.495,284.872,0.715,2.572,jasmine,3
5628,137.082,53.287,0.921,5762,84.651,0.555,315.467,0.711,2.573,jasmine,3
5221,133.116,51.745,0.921,5427,81.533,0.699,308.708,0.688,2.573,jasmine,3
5813,138.938,54.001,0.921,5919,86.031,0.812,317.582,0.724,2.573,jasmine,3
5499,136.256,52.955,0.921,5716,83.675,0.618,311.347,0.713,2.573,jasmine,3
7064,153.391,59.607,0.921,7291,94.838,0.798,361.323,0.68,2.573,jasmine,0
6017,142.013,55.182,0.921,6178,87.528,0.767,328.276,0.702,2.574,jasmine,3
6729,149.695,58.165,0.921,6870,92.561,0.562,343.619,0.716,2.574,jasmine,0
7416,157.491,61.183,0.921,7646,97.172,0.52,379.837,0.646,2.574,jasmine,0
6995,152.75,59.336,0.921,7181,94.373,0.759,354.757,0.698,2.574,jasmine,0
5247,133.019,51.669,0.921,5399,81.735,0.789,308.254,0.694,2.574,jasmine,3
6080,142.726,55.438,0.921,6333,87.985,0.525,340.577,0.659,2.574,jasmine,3
5650,138.106,53.643,0.921,5800,84.816,0.563,316.608,0.708,2.575,jasmine,3
5493,136.175,52.883,0.922,5648,83.63,0.608,315.888,0.692,2.575,jasmine,3
6146,143.321,55.654,0.922,6313,88.461,0.739,328.871,0.714,2.575,jasmine,3
5414,136.03,52.822,0.922,5611,83.026,0.548,314.565,0.688,2.575,jasmine,3
6249,145.175,56.37,0.922,6465,89.199,0.587,335.314,0.698,2.575,jasmine,3
5370,133.672,51.896,0.922,5469,82.688,0.554,305.254,0.724,2.576,jasmine,3
5102,130.658,50.72,0.922,5214,80.598,0.746,299.231,0.716,2.576,jasmine,3
5916,140.511,54.539,0.922,6077,86.79,0.737,324.562,0.706,2.576,jasmine,3
5471,135.967,52.766,0.922,5640,83.462,0.514,314.297,0.696,2.577,jasmine,3
6085,142.783,55.404,0.922,6311,88.021,0.639,331.94,0.694,2.577,jasmine,3
4769,126.153,48.943,0.922,4879,77.924,0.782,288.198,0.722,2.578,jasmine,3
6057,143.456,55.654,0.922,6255,87.818,0.546,330.792,0.696,2.578,jasmine,3
7121,154.708,60.015,0.922,7387,95.219,0.547,388.369,0.593,2.578,jasmine,0
6111,143.114,55.513,0.922,6309,88.209,0.782,332.759,0.694,2.578,jasmine,3
5710,138.053,53.548,0.922,5873,85.265,0.54,317.833,0.71,2.578,jasmine,3
5948,141.71,54.959,0.922,6171,87.024,0.648,329.418,0.689,2.578,jasmine,3
6247,144.625,56.088,0.922,6431,89.185,0.628,334.694,0.701,2.579,jasmine,3
5350,133.846,51.901,0.922,5525,82.534,0.535,309.745,0.701,2.579,jasmine,3
6493,146.895,56.957,0.922,6709,90.924,0.743,355.535,0.645,2.579,jasmine,0
6866,151.545,58.741,0.922,7016,93.499,0.643,348.306,0.711,2.58,jasmine,0
6775,150.585,58.368,0.922,6970,92.877,0.619,350.375,0.694,2.58,jasmine,0
5695,137.908,53.45,0.922,5811,85.153,0.518,316.826,0.713,2.58,jasmine,3
6568,148.583,57.581,0.922,6715,91.447,0.635,340.573,0.712,2.58,jasmine,0
6005,141.708,54.915,0.922,6164,87.44,0.679,328.557,0.699,2.581,jasmine,3
7184,155.22,60.142,0.922,7383,95.64,0.516,365.446,0.676,2.581,jasmine,0
5419,135.299,52.423,0.922,5645,83.064,0.604,320.065,0.665,2.581,jasmine,3
6165,143.798,55.7,0.922,6290,88.598,0.577,330.37,0.71,2.582,jasmine,3
6709,150.205,58.18,0.922,6933,92.424,0.521,348.162,0.696,2.582,jasmine,0
6731,149.771,58.01,0.922,6874,92.575,0.569,344.619,0.712,2.582,jasmine,0
6098,143.425,55.541,0.922,6349,88.115,0.676,332.998,0.691,2.582,jasmine,3
5295,133.541,51.713,0.922,5397,82.108,0.777,306.822,0.707,2.582,jasmine,3
6098,142.798,55.297,0.922,6272,88.115,0.546,335.514,0.681,2.582,jasmine,3
5870,140.202,54.29,0.922,6028,86.452,0.531,327.386,0.688,2.582,jasmine,3
5404,134.059,51.906,0.922,5499,82.949,0.515,305.431,0.728,2.583,jasmine,3
5283,132.48,51.292,0.922,5349,82.015,0.809,299.396,0.741,2.583,jasmine,3
6635,148.832,57.606,0.922,6798,91.913,0.523,342.944,0.709,2.584,jasmine,0
6758,150.101,58.084,0.922,6919,92.761,0.749,345.908,0.71,2.584,jasmine,0
6170,143.792,55.631,0.922,6283,88.633,0.692,328.076,0.72,2.585,jasmine,3
4888,128.082,49.551,0.922,5031,78.89,0.509,296.514,0.699,2.585,jasmine,3
6099,143.259,55.415,0.922,6271,88.122,0.781,337.531,0.673,2.585,jasmine,3
5548,136.238,52.694,0.922,5691,84.047,0.522,314.311,0.706,2.585,jasmine,3
5614,137.25,53.084,0.922,5725,84.546,0.527,316.188,0.706,2.586,jasmine,3
6221,143.977,55.678,0.922,6337,88.999,0.811,329.566,0.72,2.586,jasmine,3
5133,131.625,50.901,0.922,5363,80.843,0.772,308.915,0.676,2.586,jasmine,3
6175,143.977,55.673,0.922,6331,88.669,0.793,329.573,0.714,2.586,jasmine,3
6742,150.355,58.129,0.922,6943,92.651,0.608,349.556,0.693,2.587,jasmine,0
6484,147.337,56.961,0.922,6634,90.861,0.522,337.627,0.715,2.587,jasmine,0
6096,142.218,54.978,0.922,6202,88.1,0.674,325.497,0.723,2.587,jasmine,3
5004,129.034,49.878,0.922,5169,79.82,0.667,299.578,0.701,2.587,jasmine,3
5819,139.739,54.015,0.922,5954,86.075,0.531,320.365,0.712,2.587,jasmine,3
4964,129.248,49.957,0.922,5118,79.501,0.512,291.488,0.734,2.587,jasmine,3
6548,148.851,57.534,0.922,6728,91.308,0.707,344.643,0.693,2.587,jasmine,0
5472,135.283,52.289,0.922,5595,83.47,0.519,312.749,0.703,2.587,jasmine,3
6511,148.369,57.346,0.922,6777,91.05,0.541,370.398,0.596,2.587,jasmine,0
6685,149.881,57.929,0.922,6836,92.258,0.673,345.188,0.705,2.587,jasmine,0
5093,130.297,50.36,0.922,5252,80.527,0.685,301.944,0.702,2.587,jasmine,3
5418,135.581,52.399,0.922,5545,83.057,0.584,309.636,0.71,2.587,jasmine,3
6700,149.702,57.853,0.922,6832,92.362,0.518,343.589,0.713,2.588,jasmine,0
6179,145.08,56.061,0.922,6421,88.698,0.569,336.911,0.684,2.588,jasmine,3
5618,137.732,53.22,0.922,5841,84.576,0.596,326.259,0.663,2.588,jasmine,3
5742,138.856,53.647,0.922,5903,85.504,0.584,320.139,0.704,2.588,jasmine,3
5373,133.65,51.634,0.922,5479,82.711,0.534,306.315,0.72,2.588,jasmine,3
5556,136.956,52.911,0.922,5654,84.108,0.809,311.644,0.719,2.588,jasmine,3
5363,134.566,51.985,0.922,5466,82.634,0.508,308.913,0.706,2.589,jasmine,3
5300,133.995,51.763,0.922,5491,82.147,0.525,319.33,0.653,2.589,jasmine,3
4963,128.36,49.584,0.922,5090,79.493,0.573,295.603,0.714,2.589,jasmine,3
5480,135.686,52.402,0.922,5618,83.531,0.555,313.061,0.703,2.589,jasmine,3
4622,124.992,48.269,0.922,4772,76.713,0.541,287.117,0.705,2.589,jasmine,3
6546,147.909,57.116,0.922,6685,91.294,0.624,341.666,0.705,2.59,jasmine,0
6226,144.616,55.839,0.922,6368,89.035,0.721,329.822,0.719,2.59,jasmine,3
5586,137.252,52.995,0.922,5724,84.335,0.824,313.074,0.716,2.59,jasmine,3
5008,129.975,50.184,0.922,5172,79.852,0.508,299.186,0.703,2.59,jasmine,3
6674,149.118,57.57,0.922,6817,92.182,0.528,341.008,0.721,2.59,jasmine,0
6911,153.036,59.068,0.923,7168,93.805,0.738,359.338,0.673,2.591,jasmine,0
5534,136.319,52.611,0.923,5672,83.941,0.618,313.06,0.71,2.591,jasmine,3
6495,148.274,57.211,0.923,6684,90.938,0.587,343.668,0.691,2.592,jasmine,0
5222,132.107,50.954,0.923,5394,81.541,0.674,300.157,0.728,2.593,jasmine,3
4755,126.52,48.794,0.923,4895,77.809,0.54,293.643,0.693,2.593,jasmine,3
5713,138.412,53.379,0.923,5849,85.288,0.516,319.324,0.704,2.593,jasmine,3
6428,146.739,56.588,0.923,6575,90.468,0.556,335.787,0.716,2.593,jasmine,0
6725,150.374,57.983,0.923,6913,92.534,0.558,361.351,0.647,2.593,jasmine,0
5984,141.977,54.744,0.923,6149,87.287,0.737,327.837,0.7,2.593,jasmine,3
5340,134.623,51.901,0.923,5517,82.457,0.717,310.735,0.695,2.594,jasmine,3
4833,126.77,48.871,0.923,4918,78.445,0.666,286.404,0.74,2.594,jasmine,3
6290,144.975,55.882,0.923,6424,89.491,0.714,334.503,0.706,2.594,jasmine,3
5628,137.638,53.051,0.923,5769,84.651,0.79,314.2,0.716,2.594,jasmine,3
5701,139.281,53.683,0.923,5930,85.198,0.666,323.446,0.685,2.595,jasmine,3
4557,124.111,47.836,0.923,4697,76.172,0.617,286.561,0.697,2.595,jasmine,3
5338,134.212,51.726,0.923,5534,82.441,0.803,316.177,0.671,2.595,jasmine,3
6276,146.018,56.268,0.923,6460,89.392,0.782,338.738,0.687,2.595,jasmine,3
4982,128.986,49.702,0.923,5095,79.645,0.769,295.484,0.717,2.595,jasmine,3
5942,141.836,54.653,0.923,6121,86.98,0.709,327.788,0.695,2.595,jasmine,3
6070,142.663,54.971,0.923,6225,87.912,0.769,327.374,0.712,2.595,jasmine,3
5530,135.739,52.297,0.923,5675,83.911,0.79,316.739,0.693,2.596,jasmine,3
6275,145.315,55.985,0.923,6477,89.384,0.538,338.401,0.689,2.596,jasmine,3
6690,149.89,57.747,0.923,6945,92.293,0.612,363.732,0.635,2.596,jasmine,0
5319,134.066,51.641,0.923,5455,82.294,0.661,309.097,0.7,2.596,jasmine,3
6331,145.913,56.202,0.923,6462,89.782,0.509,331.21,0.725,2.596,jasmine,3
6225,144.461,55.642,0.923,6339,89.028,0.529,329.546,0.72,2.596,jasmine,3
5890,140.953,54.277,0.923,6054,86.599,0.725,322.379,0.712,2.597,jasmine,3
5057,130.548,50.262,0.923,5218,80.242,0.506,301.485,0.699,2.597,jasmine,3
4742,126.09,48.543,0.923,4850,77.703,0.572,285.223,0.732,2.597,jasmine,3
5234,132.958,51.186,0.923,5444,81.634,0.777,311.835,0.676,2.598,jasmine,3
6810,151.591,58.351,0.923,6968,93.117,0.683,349.845,0.699,2.598,jasmine,0
6048,143.227,55.13,0.923,6229,87.753,0.51,332.473,0.688,2.598,jasmine,3
5502,136.893,52.69,0.923,5599,83.698,0.882,312.883,0.706,2.598,jasmine,3
7029,153.309,59.006,0.923,7196,94.602,0.655,352.475,0.711,2.598,jasmine,0
4959,129.853,49.976,0.923,5082,79.461,0.645,298.073,0.701,2.598,jasmine,3
5631,137.575,52.941,0.923,5761,84.674,0.623,317.591,0.702,2.599,jasmine,3
6446,147.089,56.583,0.923,6611,90.594,0.644,337.489,0.711,2.6,jasmine,0
7085,154.828,59.557,0.923,7300,94.978,0.506,356.946,0.699,2.6,jasmine,0
5007,129.949,49.982,0.923,5201,79.844,0.711,312.662,0.644,2.6,jasmine,3
6646,150.077,57.723,0.923,6945,91.989,0.538,358.737,0.649,2.6,jasmine,0
5189,132.523,50.971,0.923,5346,81.282,0.543,303.434,0.708,2.6,jasmine,3
6882,153.851,59.167,0.923,7212,93.608,0.585,364.857,0.65,2.6,jasmine,0
5220,132.73,51.038,0.923,5364,81.525,0.6,304.252,0.709,2.601,jasmine,3
5766,139.582,53.672,0.923,5907,85.683,0.728,319.443,0.71,2.601,jasmine,3
4602,125.29,48.172,0.923,4809,76.547,0.534,286.606,0.704,2.601,jasmine,3
5221,133.089,51.169,0.923,5341,81.533,0.491,304.911,0.706,2.601,jasmine,3
5128,131.674,50.619,0.923,5262,80.803,0.585,304.674,0.694,2.601,jasmine,3
6488,147.437,56.675,0.923,6632,90.889,0.565,336.514,0.72,2.601,jasmine,0
6855,151.56,58.259,0.923,7046,93.424,0.623,357.066,0.676,2.601,jasmine,0
6608,149.229,57.358,0.923,6799,91.725,0.626,345.817,0.694,2.602,jasmine,0
6362,146.586,56.334,0.923,6490,90.002,0.536,336.202,0.707,2.602,jasmine,0
5917,141.919,54.532,0.923,6120,86.797,0.687,329.649,0.684,2.603,jasmine,3
6461,148.477,57.049,0.923,6693,90.7,0.813,336.718,0.716,2.603,jasmine,0
6610,148.666,57.121,0.923,6730,91.739,0.535,336.02,0.736,2.603,jasmine,0
5340,134.583,51.705,0.923,5504,82.457,0.728,307.509,0.71,2.603,jasmine,3
5913,141.006,54.173,0.923,6039,86.768,0.589,320.131,0.725,2.603,jasmine,3
5567,138.618,53.255,0.923,5804,84.191,0.787,318.31,0.69,2.603,jasmine,3
5625,137.93,52.989,0.923,5772,84.628,0.581,316.566,0.705,2.603,jasmine,3
5282,133.95,51.448,0.923,5508,82.008,0.509,325.194,0.628,2.604,jasmine,3
5268,133.02,51.089,0.923,5405,81.899,0.544,303.724,0.718,2.604,jasmine,3
6304,146.026,56.084,0.923,6493,89.591,0.516,339.23,0.688,2.604,jasmine,0
7277,156.195,59.986,0.923,7508,96.257,0.518,382.954,0.624,2.604,jasmine,0
6481,147.949,56.814,0.923,6619,90.84,0.546,334.49,0.728,2.604,jasmine,0
4632,125.267,48.103,0.923,4745,76.796,0.5,286.557,0.709,2.604,jasmine,3
6978,153.697,59.016,0.923,7234,94.259,0.579,363.93,0.662,2.604,jasmine,0
5974,142.374,54.664,0.923,6120,87.214,0.51,326.513,0.704,2.605,jasmine,3
6145,144.199,55.364,0.923,6317,88.454,0.563,338.607,0.674,2.605,jasmine,3
7081,154.581,59.343,0.923,7233,94.952,0.638,356.85,0.699,2.605,jasmine,0
6321,145.636,55.898,0.923,6510,89.711,0.542,342.378,0.678,2.605,jasmine,0
5983,141.924,54.472,0.923,6166,87.28,0.603,332.304,0.681,2.605,jasmine,3
5125,131.289,50.388,0.923,5274,80.78,0.535,302.675,0.703,2.606,jasmine,3
4743,125.965,48.344,0.923,4843,77.711,0.797,284.56,0.736,2.606,jasmine,3
6184,144.024,55.272,0.923,6374,88.734,0.731,330.931,0.71,2.606,jasmine,3
6340,146.655,56.274,0.923,6507,89.846,0.517,343.397,0.676,2.606,jasmine,0
5863,140.406,53.874,0.923,6016,86.4,0.509,324.501,0.7,2.606,jasmine,3
4946,129.55,49.706,0.923,5062,79.356,0.791,292.292,0.727,2.606,jasmine,3
5966,141.818,54.413,0.923,6120,87.156,0.748,325.488,0.708,2.606,jasmine,3
6332,146.236,56.103,0.923,6508,89.789,0.507,337.006,0.701,2.607,jasmine,0
7329,157.922,60.583,0.923,7629,96.6,0.503,378.149,0.644,2.607,jasmine,0
6003,142.116,54.519,0.923,6132,87.426,0.563,323.292,0.722,2.607,jasmine,3
6135,143.696,55.122,0.923,6230,88.382,0.545,324.177,0.734,2.607,jasmine,3
5196,132.083,50.665,0.924,5319,81.337,0.812,299.47,0.728,2.607,jasmine,3
5899,141.312,54.201,0.924,6048,86.665,0.547,324.416,0.704,2.607,jasmine,3
5506,136.534,52.355,0.924,5632,83.728,0.6,312.514,0.708,2.608,jasmine,3
5286,133.895,51.334,0.924,5440,82.039,0.568,308.164,0.699,2.608,jasmine,3
5859,141.038,54.067,0.924,6010,86.371,0.581,324.589,0.699,2.609,jasmine,3
5498,137.195,52.581,0.924,5677,83.668,0.507,316.487,0.69,2.609,jasmine,3
5065,131.621,50.443,0.924,5220,80.305,0.514,302.981,0.693,2.609,jasmine,3
6859,152.674,58.51,0.924,7044,93.451,0.525,351.576,0.697,2.609,jasmine,0
4872,128.833,49.369,0.924,5002,78.761,0.513,296.739,0.695,2.61,jasmine,3
5222,132.842,50.905,0.924,5332,81.541,0.533,300.788,0.725,2.61,jasmine,3
7085,154.91,59.362,0.924,7391,94.978,0.505,372.799,0.641,2.61,jasmine,0
